time,amplitude,label,wind_speed
0.151,0.01313,2,2.8
0.152,-0.00363,2,2.8
0.153,0.11318,2,2.8
0.154,-0.0033100000000000004,2,2.8
0.155,-0.0075,2,2.8
0.156,0.04277,2,2.8
0.157,0.00572,2,2.8
0.158,0.03246,2,2.8
0.159,-0.06908,2,2.8
0.16,0.00201,2,2.8
0.161,-0.03739,2,2.8
0.162,0.00926,2,2.8
0.163,-0.033979999999999996,2,2.8
0.164,-0.08051000000000001,2,2.8
0.165,-0.0751,2,2.8
0.166,-0.02274,2,2.8
0.167,-0.02987,2,2.8
0.168,-0.009430000000000001,2,2.8
0.169,0.00362,2,2.8
0.17,0.03149,2,2.8
0.171,-0.01693,2,2.8
0.172,0.046959999999999995,2,2.8
0.173,0.00765,2,2.8
0.174,-0.02264,2,2.8
0.175,0.05196,2,2.8
0.176,0.00507,2,2.8
0.177,0.0091,2,2.8
0.178,-0.000406,2,2.8
0.179,-0.02495,2,2.8
0.18,-0.009510000000000001,2,2.8
0.181,-0.024550000000000002,2,2.8
0.182,-0.06437,2,2.8
0.183,-0.10047,2,2.8
0.184,-0.02375,2,2.8
0.185,0.00279,2,2.8
0.186,-0.046810000000000004,2,2.8
0.187,-0.01292,2,2.8
0.188,-0.0435,2,2.8
0.189,0.07532,2,2.8
0.19,0.018439999999999998,2,2.8
0.191,0.029719999999999996,2,2.8
0.192,0.13412000000000002,2,2.8
0.193,-0.031670000000000004,2,2.8
0.194,0.08692,2,2.8
0.195,0.02843,2,2.8
0.196,-0.011210000000000001,2,2.8
0.197,-0.0015799999999999998,2,2.8
0.198,0.02054,2,2.8
0.199,-0.00409,2,2.8
0.2,0.06452000000000001,2,2.8
0.201,-0.08563,2,2.8
0.202,-0.08743000000000001,2,2.8
0.203,0.00781,2,2.8
0.204,-0.06256,2,2.8
0.205,-0.02395,2,2.8
0.206,-0.008199999999999999,2,2.8
0.207,-0.03077,2,2.8
0.208,-0.01021,2,2.8
0.209,-0.009210000000000001,2,2.8
0.21,0.12011000000000001,2,2.8
0.211,-0.00359,2,2.8
0.212,-0.01643,2,2.8
0.213,-0.02796,2,2.8
0.214,0.16698999999999997,2,2.8
0.215,0.07338,2,2.8
0.216,-0.04722,2,2.8
0.217,0.040190000000000003,2,2.8
0.218,-0.007600000000000001,2,2.8
0.219,0.034550000000000004,2,2.8
0.22,0.04648,2,2.8
0.221,-0.02375,2,2.8
0.222,-0.050629999999999994,2,2.8
0.223,-0.03057,2,2.8
0.224,-0.00449,2,2.8
0.225,0.08966,2,2.8
0.226,-0.01913,2,2.8
0.227,-0.03769,2,2.8
0.228,-0.00941,2,2.8
0.229,-0.01723,2,2.8
0.23,0.03584,2,2.8
0.231,0.10496,2,2.8
0.232,0.11108,2,2.8
0.233,0.03165,2,2.8
0.234,0.026340000000000002,2,2.8
0.235,-0.00018,2,2.8
0.236,-0.00395,2,2.8
0.237,-0.0046,2,2.8
0.238,0.00023799999999999998,2,2.8
0.239,0.01925,2,2.8
0.24,-0.0033100000000000004,2,2.8
0.241,-0.02385,2,2.8
0.242,0.06726,2,2.8
0.243,-0.08843000000000001,2,2.8
0.244,-0.09344999999999999,2,2.8
0.245,0.10640999999999999,2,2.8
0.246,0.02054,2,2.8
0.247,-0.03969,2,2.8
0.248,-0.00971,2,2.8
0.249,-0.03719,2,2.8
0.25,0.08998,2,2.8
0.251,-0.00429,2,2.8
0.252,0.027950000000000003,2,2.8
0.253,0.03633,2,2.8
0.254,0.008620000000000001,2,2.8
0.255,0.01603,2,2.8
0.256,-0.02154,2,2.8
0.257,0.06468,2,2.8
0.258,-0.00379,2,2.8
0.259,0.02118,2,2.8
0.26,0.000177,2,2.8
0.261,0.06758,2,2.8
0.262,0.08288999999999999,2,2.8
0.263,-0.06457,2,2.8
0.264,-0.02164,2,2.8
0.265,0.03955,2,2.8
0.266,-0.02214,2,2.8
0.267,-0.07861,2,2.8
0.268,-0.024050000000000002,2,2.8
0.269,-0.02134,2,2.8
0.27,0.042449999999999995,2,2.8
0.271,0.10125999999999999,2,2.8
0.272,-0.00419,2,2.8
0.273,-0.016730000000000002,2,2.8
0.274,0.07016,2,2.8
0.275,-0.00395,2,2.8
0.276,0.020699999999999996,2,2.8
0.277,-0.007299999999999999,2,2.8
0.278,0.02505,2,2.8
0.279,-0.0075,2,2.8
0.28,0.02682,2,2.8
0.281,-0.03408,2,2.8
0.282,-0.058050000000000004,2,2.8
0.283,-0.0756,2,2.8
0.284,-0.05684,2,2.8
0.285,-0.05012,2,2.8
0.286,-0.03979,2,2.8
0.287,-0.01452,2,2.8
0.288,-0.01372,2,2.8
0.289,-0.009810000000000001,2,2.8
0.29,-0.00218,2,2.8
0.291,0.09078,2,2.8
0.292,0.03536,2,2.8
0.293,0.12075000000000001,2,2.8
0.294,0.12897,2,2.8
0.295,0.05631,2,2.8
0.296,0.023280000000000002,2,2.8
0.297,0.05373,2,2.8
0.298,-0.0069,2,2.8
0.299,0.04761,2,2.8
0.3,-0.019540000000000002,2,2.8
0.301,-0.02726,2,2.8
0.302,-0.0052899999999999996,2,2.8
0.303,-0.08121,2,2.8
0.304,-0.013819999999999999,2,2.8
0.305,-0.13728,2,2.8
0.306,-0.02264,2,2.8
0.307,-0.00148,2,2.8
0.308,-0.01181,2,2.8
0.309,-0.027659999999999997,2,2.8
0.31,-0.005240000000000001,2,2.8
0.311,0.09401,2,2.8
0.312,0.0961,2,2.8
0.313,-0.10980000000000001,2,2.8
0.314,0.04793,2,2.8
0.315,0.14846,2,2.8
0.316,0.020860000000000004,2,2.8
0.317,-0.02104,2,2.8
0.318,0.019729999999999998,2,2.8
0.319,0.03955,2,2.8
0.32,-0.00439,2,2.8
0.321,0.02602,2,2.8
0.322,-0.02164,2,2.8
0.323,-0.00766,2,2.8
0.324,0.00314,2,2.8
0.325,0.09868,2,2.8
0.326,0.05679,2,2.8
0.327,-0.06848,2,2.8
0.328,-0.04621,2,2.8
0.329,-0.03829,2,2.8
0.33,0.0028200000000000005,2,2.8
0.331,-0.00427,2,2.8
0.332,0.038419999999999996,2,2.8
0.333,0.04906,2,2.8
0.334,0.03327,2,2.8
0.335,0.10867,2,2.8
0.336,-0.00239,2,2.8
0.337,-0.0015300000000000001,2,2.8
0.338,-0.0026899999999999997,2,2.8
0.339,-0.00621,2,2.8
0.34,0.028110000000000003,2,2.8
0.341,-0.0054,2,2.8
0.342,-0.03658,2,2.8
0.343,0.09658,2,2.8
0.344,-0.06557,2,2.8
0.345,-0.10017,2,2.8
0.346,-0.040499999999999994,2,2.8
0.347,-0.047920000000000004,2,2.8
0.348,-0.02375,2,2.8
0.349,-0.02335,2,2.8
0.35,-0.01151,2,2.8
0.351,-0.00588,2,2.8
0.352,0.07032,2,2.8
0.353,0.017320000000000002,2,2.8
0.354,0.16361,2,2.8
0.355,0.06468,2,2.8
0.356,-0.01031,2,2.8
0.357,0.03488,2,2.8
0.358,-0.000406,2,2.8
0.359,-0.0062,2,2.8
0.36,0.00459,2,2.8
0.361,-0.00229,2,2.8
0.362,-0.026250000000000002,2,2.8
0.363,-0.04782,2,2.8
0.364,-0.05193,2,2.8
0.365,-0.028059999999999998,2,2.8
0.366,-0.13266,2,2.8
0.367,-0.02987,2,2.8
0.368,-0.03719,2,2.8
0.369,-0.0028899999999999998,2,2.8
0.37,-0.015120000000000001,2,2.8
0.371,-0.0069,2,2.8
0.372,0.08030999999999999,2,2.8
0.373,0.04648,2,2.8
0.374,0.01796,2,2.8
0.375,0.14105,2,2.8
0.376,-0.020839999999999997,2,2.8
0.377,0.02682,2,2.8
0.378,-0.004920000000000001,2,2.8
0.379,0.03488,2,2.8
0.38,-0.007,2,2.8
0.381,0.00765,2,2.8
0.382,-0.05795,2,2.8
0.383,0.04809,2,2.8
0.384,-0.06757,2,2.8
0.385,0.0816,2,2.8
0.386,-0.04882,2,2.8
0.387,-0.05885,2,2.8
0.388,-0.059649999999999995,2,2.8
0.389,-0.032869999999999996,2,2.8
0.39,0.01007,2,2.8
0.391,-0.03879,2,2.8
0.392,0.12558,2,2.8
0.393,-0.00319,2,2.8
0.394,0.09964,2,2.8
0.395,0.12961,2,2.8
0.396,-0.005240000000000001,2,2.8
0.397,0.0331,2,2.8
0.398,-0.01171,2,2.8
0.399,0.018439999999999998,2,2.8
0.4,3.06e-05,2,2.8
0.401,0.0037800000000000004,2,2.8
0.402,-0.00961,2,2.8
0.403,-0.09014,2,2.8
0.404,-0.00443,2,2.8
0.405,0.02134,2,2.8
0.406,-0.08563,2,2.8
0.407,0.00539,2,2.8
0.408,-0.041,2,2.8
0.409,-0.03628,2,2.8
0.41,-0.01703,2,2.8
0.411,-0.00509,2,2.8
0.412,0.000177,2,2.8
0.413,0.06275,2,2.8
0.414,0.1338,2,2.8
0.415,-0.00971,2,2.8
0.416,0.00298,2,2.8
0.417,0.09981000000000001,2,2.8
0.418,-0.02375,2,2.8
0.419,-0.0028899999999999998,2,2.8
0.42,-0.02876,2,2.8
0.421,0.024239999999999998,2,2.8
0.422,0.02279,2,2.8
0.423,-0.06938,2,2.8
0.424,0.03713,2,2.8
0.425,-0.00319,2,2.8
0.426,-0.02605,2,2.8
0.427,0.014419999999999999,2,2.8
0.428,0.00668,2,2.8
0.429,-0.053930000000000006,2,2.8
0.43,-0.03227,2,2.8
0.431,-0.00048,2,2.8
0.432,0.00249,2,2.8
0.433,0.11769,2,2.8
0.434,0.000399,2,2.8
0.435,0.14168999999999998,2,2.8
0.436,0.00749,2,2.8
0.437,0.11993999999999999,2,2.8
0.438,0.00958,2,2.8
0.439,0.01152,2,2.8
0.44,0.04616000000000001,2,2.8
0.441,-0.00028,2,2.8
0.442,0.02376,2,2.8
0.443,-0.04471,2,2.8
0.444,-0.00018,2,2.8
0.445,-0.05083,2,2.8
0.446,-0.02164,2,2.8
0.447,-0.05273,2,2.8
0.448,-0.04571,2,2.8
0.449,-0.02305,2,2.8
0.45,-0.03829,2,2.8
0.451,0.0012000000000000001,2,2.8
0.452,-0.02696,2,2.8
0.453,0.09143,2,2.8
0.454,-0.12685,2,2.8
0.455,0.10899,2,2.8
0.456,0.09159,2,2.8
0.457,-0.000406,2,2.8
0.458,-0.08563,2,2.8
0.459,0.00298,2,2.8
0.46,0.028749999999999998,2,2.8
0.461,-0.00298,2,2.8
0.462,0.007,2,2.8
0.463,-0.00878,2,2.8
0.464,-0.07941000000000001,2,2.8
0.465,-0.022850000000000002,2,2.8
0.466,-0.11069999999999999,2,2.8
0.467,-0.04862,2,2.8
0.468,0.054209999999999994,2,2.8
0.469,-0.0781,2,2.8
0.47,-0.0083,2,2.8
0.471,-0.01051,2,2.8
0.472,-0.0067,2,2.8
0.473,0.038419999999999996,2,2.8
0.474,0.06372,2,2.8
0.475,-0.00798,2,2.8
0.476,0.04648,2,2.8
0.477,0.01039,2,2.8
0.478,0.05099,2,2.8
0.479,-0.008,2,2.8
0.48,0.05711,2,2.8
0.481,-0.0066,2,2.8
0.482,0.05727,2,2.8
0.483,0.014090000000000002,2,2.8
0.484,-0.02335,2,2.8
0.485,-0.08673,2,2.8
0.486,0.04261,2,2.8
0.487,-0.020339999999999997,2,2.8
0.488,-0.02565,2,2.8
0.489,0.04809,2,2.8
0.49,-0.03067,2,2.8
0.491,-7.92e-05,2,2.8
0.492,-0.02154,2,2.8
0.493,0.030690000000000002,2,2.8
0.494,0.01715,2,2.8
0.495,-0.0012799999999999999,2,2.8
0.496,-0.000245,2,2.8
0.497,0.14137,2,2.8
0.498,-0.02896,2,2.8
0.499,0.051789999999999996,2,2.8
0.0,-0.00298,2,3.3
0.001,-0.015120000000000001,2,3.3
0.002,-0.050629999999999994,2,3.3
0.003,0.02489,2,3.3
0.004,-0.014920000000000001,2,3.3
0.005,-0.026359999999999998,2,3.3
0.006,-0.04611,2,3.3
0.007,-0.14139000000000002,2,3.3
0.008,-0.028059999999999998,2,3.3
0.009,-0.02395,2,3.3
0.01,-0.00669,2,3.3
0.011,0.007,2,3.3
0.012,0.08676,2,3.3
0.013,0.0331,2,3.3
0.014,0.06823,2,3.3
0.015,0.00765,2,3.3
0.016,-0.02565,2,3.3
0.017,0.06258999999999999,2,3.3
0.018,-8.410000000000001e-05,2,3.3
0.019,0.01345,2,3.3
0.02,0.00668,2,3.3
0.021,-0.004920000000000001,2,3.3
0.022,-0.0418,2,3.3
0.023,0.012639999999999998,2,3.3
0.024,-0.02946,2,3.3
0.025,-0.12534,2,3.3
0.026,-0.08281999999999999,2,3.3
0.027,-0.03107,2,3.3
0.028,-0.03628,2,3.3
0.029,-0.02555,2,3.3
0.03,-0.00349,2,3.3
0.031,-0.0054,2,3.3
0.032,0.05711,2,3.3
0.033,-0.04290000000000001,2,3.3
0.034,0.04132,2,3.3
0.035,0.10754,2,3.3
0.036,0.07032,2,3.3
0.037,-0.0064,2,3.3
0.038,0.05018,2,3.3
0.039,-0.0012799999999999999,2,3.3
0.04,0.00781,2,3.3
0.041,0.0008830000000000001,2,3.3
0.042,-0.0776,2,3.3
0.043,-0.00556,2,3.3
0.044,0.010709999999999999,2,3.3
0.045,-0.0416,2,3.3
0.046,-0.03328,2,3.3
0.047,-0.02866,2,3.3
0.048,0.0015300000000000001,2,3.3
0.049,-0.060450000000000004,2,3.3
0.05,-0.0067,2,3.3
0.051,-0.008459999999999999,2,3.3
0.052,0.05614,2,3.3
0.053,0.00652,2,3.3
0.054,-0.0433,2,3.3
0.055,0.11318,2,3.3
0.056,0.0007210000000000001,2,3.3
0.057,-0.010709999999999999,2,3.3
0.058,-0.008459999999999999,2,3.3
0.059,0.0008830000000000001,2,3.3
0.06,0.00314,2,3.3
0.061,-0.00605,2,3.3
0.062,-0.03658,2,3.3
0.063,-0.02716,2,3.3
0.064,-0.00621,2,3.3
0.065,-0.03277,2,3.3
0.066,0.03907,2,3.3
0.067,0.03891,2,3.3
0.068,-0.06196,2,3.3
0.069,-0.00449,2,3.3
0.07,-0.02555,2,3.3
0.071,-0.008400000000000001,2,3.3
0.072,-0.0020900000000000003,2,3.3
0.073,0.06436,2,3.3
0.074,0.07097,2,3.3
0.075,0.07773000000000001,2,3.3
0.076,0.01474,2,3.3
0.077,0.009899999999999999,2,3.3
0.078,0.06501,2,3.3
0.079,-0.01482,2,3.3
0.08,-0.007,2,3.3
0.081,0.020699999999999996,2,3.3
0.082,-0.00469,2,3.3
0.083,-0.00218,2,3.3
0.084,0.00201,2,3.3
0.085,-0.03779,2,3.3
0.086,0.03182,2,3.3
0.087,0.00539,2,3.3
0.088,-0.04742,2,3.3
0.089,-0.04882,2,3.3
0.09,-0.01582,2,3.3
0.091,-0.02305,2,3.3
0.092,0.04567,2,3.3
0.093,0.05808,2,3.3
0.094,0.049699999999999994,2,3.3
0.095,-0.01753,2,3.3
0.096,0.019889999999999998,2,3.3
0.097,0.04197,2,3.3
0.098,0.00652,2,3.3
0.099,-0.00038,2,3.3
0.1,0.01522,2,3.3
0.101,-0.00469,2,3.3
0.102,0.05244,2,3.3
0.103,-0.02164,2,3.3
0.104,-0.05825,2,3.3
0.105,-0.06507,2,3.3
0.106,-0.05684,2,3.3
0.107,-0.00279,2,3.3
0.108,0.00813,2,3.3
0.109,-0.05714,2,3.3
0.11,-0.00279,2,3.3
0.111,-0.02495,2,3.3
0.112,0.06726,2,3.3
0.113,0.10673,2,3.3
0.114,0.02956,2,3.3
0.115,-0.00479,2,3.3
0.116,-0.03277,2,3.3
0.117,-0.05343,2,3.3
0.118,-0.01452,2,3.3
0.119,0.05067000000000001,2,3.3
0.12,-0.00605,2,3.3
0.121,0.00829,2,3.3
0.122,-0.00229,2,3.3
0.123,-0.01923,2,3.3
0.124,-0.05424,2,3.3
0.125,-0.047920000000000004,2,3.3
0.126,-0.03638,2,3.3
0.127,-0.023149999999999997,2,3.3
0.128,-0.10307999999999999,2,3.3
0.129,-0.01984,2,3.3
0.13,-0.01201,2,3.3
0.131,-0.02064,2,3.3
0.132,-0.029359999999999997,2,3.3
0.133,0.02199,2,3.3
0.134,0.08932999999999999,2,3.3
0.135,0.012969999999999999,2,3.3
0.136,0.07306,2,3.3
0.137,-0.00975,2,3.3
0.138,0.04132,2,3.3
0.139,-0.00443,2,3.3
0.14,0.038419999999999996,2,3.3
0.141,-0.00427,2,3.3
0.142,-0.008459999999999999,2,3.3
0.143,0.019090000000000003,2,3.3
0.144,-0.02335,2,3.3
0.145,-0.08011000000000001,2,3.3
0.146,-0.022439999999999998,2,3.3
0.147,-0.00469,2,3.3
0.148,-0.000567,2,3.3
0.149,-0.029060000000000002,2,3.3
0.15,-0.05263,2,3.3
0.151,-0.00509,2,3.3
0.152,-0.01141,2,3.3
0.153,0.02569,2,3.3
0.154,0.08772,2,3.3
0.155,0.18228999999999998,2,3.3
0.156,-0.043,2,3.3
0.157,0.05824,2,3.3
0.158,-0.06336,2,3.3
0.159,0.032299999999999995,2,3.3
0.16,0.10464,2,3.3
0.161,-0.0058,2,3.3
0.162,0.024399999999999998,2,3.3
0.163,-0.02886,2,3.3
0.164,-0.00443,2,3.3
0.165,-0.00018,2,3.3
0.166,0.05373,2,3.3
0.167,0.01796,2,3.3
0.168,0.14024,2,3.3
0.169,-0.008,2,3.3
0.17,-0.09425,2,3.3
0.171,-0.00572,2,3.3
0.172,-0.01542,2,3.3
0.173,0.03472,2,3.3
0.174,0.07854,2,3.3
0.175,-0.027360000000000002,2,3.3
0.176,-0.000781,2,3.3
0.177,-0.0054,2,3.3
0.178,-0.08583,2,3.3
0.179,-0.016730000000000002,2,3.3
0.18,0.038579999999999996,2,3.3
0.181,-0.000781,2,3.3
0.182,0.03955,2,3.3
0.183,-0.040499999999999994,2,3.3
0.184,0.04922,2,3.3
0.185,0.01522,2,3.3
0.186,-0.10679,2,3.3
0.187,-0.029160000000000002,2,3.3
0.188,-0.06466999999999999,2,3.3
0.189,-0.031670000000000004,2,3.3
0.19,-0.05755,2,3.3
0.191,-0.02104,2,3.3
0.192,-0.03067,2,3.3
0.193,-0.00202,2,3.3
0.194,-0.05041999999999999,2,3.3
0.195,-0.0058,2,3.3
0.196,0.0033,2,3.3
0.197,0.06033,2,3.3
0.198,-0.000882,2,3.3
0.199,-0.00202,2,3.3
0.2,-0.0017000000000000001,2,3.3
0.201,-0.00556,2,3.3
0.202,0.01828,2,3.3
0.203,-0.00395,2,3.3
0.204,0.00279,2,3.3
0.205,-0.05313,2,3.3
0.206,0.08112,2,3.3
0.207,-0.030469999999999997,2,3.3
0.208,-0.0427,2,3.3
0.209,-0.04381,2,3.3
0.21,-0.0026899999999999997,2,3.3
0.211,-0.02846,2,3.3
0.212,-0.02264,2,3.3
0.213,-0.01452,2,3.3
0.214,0.00926,2,3.3
0.215,0.07145,2,3.3
0.216,-0.0075,2,3.3
0.217,0.00362,2,3.3
0.218,0.04728,2,3.3
0.219,-0.04571,2,3.3
0.22,0.00023799999999999998,2,3.3
0.221,-0.00798,2,3.3
0.222,0.02473,2,3.3
0.223,-0.0069,2,3.3
0.224,0.03101,2,3.3
0.225,-0.0058,2,3.3
0.226,-0.05624,2,3.3
0.227,-0.00605,2,3.3
0.228,0.01619,2,3.3
0.229,0.01877,2,3.3
0.23,-0.01873,2,3.3
0.231,-0.03638,2,3.3
0.232,-0.0087,2,3.3
0.233,-0.0062,2,3.3
0.234,-0.00369,2,3.3
0.235,0.09336,2,3.3
0.236,0.07725,2,3.3
0.237,0.02666,2,3.3
0.238,-0.000982,2,3.3
0.239,0.00362,2,3.3
0.24,3.06e-05,2,3.3
0.241,0.04889,2,3.3
0.242,0.0062,2,3.3
0.243,0.023440000000000003,2,3.3
0.244,-0.021240000000000002,2,3.3
0.245,-0.06256,2,3.3
0.246,-0.06828,2,3.3
0.247,-0.13938,2,3.3
0.248,-0.10388,2,3.3
0.249,-0.0771,2,3.3
0.25,-0.00941,2,3.3
0.251,-0.0757,2,3.3
0.252,-0.01743,2,3.3
0.253,-0.018029999999999997,2,3.3
0.254,0.01683,2,3.3
0.255,0.06952,2,3.3
0.256,0.01119,2,3.3
0.257,0.03037,2,3.3
0.258,0.09062,2,3.3
0.259,-0.03328,2,3.3
0.26,0.019090000000000003,2,3.3
0.261,0.03649,2,3.3
0.262,-0.0088,2,3.3
0.263,0.03133,2,3.3
0.264,-0.024849999999999997,2,3.3
0.265,-0.00479,2,3.3
0.266,-0.008199999999999999,2,3.3
0.267,0.02553,2,3.3
0.268,-0.04421,2,3.3
0.269,0.029719999999999996,2,3.3
0.27,-0.044109999999999996,2,3.3
0.271,-0.11932,2,3.3
0.272,-0.03057,2,3.3
0.273,-0.03438,2,3.3
0.274,-0.00048,2,3.3
0.275,0.05695,2,3.3
0.276,0.05469,2,3.3
0.277,-0.02335,2,3.3
0.278,0.051789999999999996,2,3.3
0.279,0.14137,2,3.3
0.28,0.05727,2,3.3
0.281,0.02473,2,3.3
0.282,0.00427,2,3.3
0.283,-0.01191,2,3.3
0.284,0.024399999999999998,2,3.3
0.285,-0.026459999999999997,2,3.3
0.286,-0.050629999999999994,2,3.3
0.287,0.04052,2,3.3
0.288,-0.027659999999999997,2,3.3
0.289,-0.025750000000000002,2,3.3
0.29,-0.005599999999999999,2,3.3
0.291,-0.03829,2,3.3
0.292,-0.0434,2,3.3
0.293,-0.0086,2,3.3
0.294,-0.01011,2,3.3
0.295,0.01619,2,3.3
0.296,0.0331,2,3.3
0.297,-0.012310000000000001,2,3.3
0.298,0.04342,2,3.3
0.299,0.12832,2,3.3
0.3,0.06871000000000001,2,3.3
0.301,-0.00411,2,3.3
0.302,0.02005,2,3.3
0.303,0.02457,2,3.3
0.304,-0.009430000000000001,2,3.3
0.305,0.00652,2,3.3
0.306,-0.004889999999999999,2,3.3
0.307,-0.024050000000000002,2,3.3
0.308,-0.09826,2,3.3
0.309,0.07918,2,3.3
0.31,-0.018430000000000002,2,3.3
0.311,-0.04802,2,3.3
0.312,-0.03488,2,3.3
0.313,-0.05113,2,3.3
0.314,0.01425,2,3.3
0.315,-0.01482,2,3.3
0.316,0.10786000000000001,2,3.3
0.317,0.04632,2,3.3
0.318,0.10174000000000001,2,3.3
0.319,0.12623,2,3.3
0.32,-0.08312,2,3.3
0.321,0.06323,2,3.3
0.322,0.0294,2,3.3
0.323,0.02489,2,3.3
0.324,-0.0046,2,3.3
0.325,0.024239999999999998,2,3.3
0.326,-0.0017000000000000001,2,3.3
0.327,-0.1103,2,3.3
0.328,-0.03358,2,3.3
0.329,-0.01813,2,3.3
0.33,-0.05544,2,3.3
0.331,-0.039290000000000005,2,3.3
0.332,-0.026860000000000002,2,3.3
0.333,-0.04621,2,3.3
0.334,-0.000681,2,3.3
0.335,-0.01603,2,3.3
0.336,0.060660000000000006,2,3.3
0.337,0.00427,2,3.3
0.338,0.16361,2,3.3
0.339,0.01603,2,3.3
0.34,0.00572,2,3.3
0.341,0.16586,2,3.3
0.342,-0.01593,2,3.3
0.343,0.00555,2,3.3
0.344,-0.0016799999999999999,2,3.3
0.345,0.027950000000000003,2,3.3
0.346,-0.01933,2,3.3
0.347,-0.02515,2,3.3
0.348,-0.04872,2,3.3
0.349,0.07628,2,3.3
0.35,0.05647,2,3.3
0.351,-0.04531,2,3.3
0.352,-0.06085,2,3.3
0.353,-0.04371,2,3.3
0.354,-0.01933,2,3.3
0.355,-0.01823,2,3.3
0.356,-0.00138,2,3.3
0.357,-0.07419,2,3.3
0.358,0.06887,2,3.3
0.359,0.11012,2,3.3
0.36,0.05518000000000001,2,3.3
0.361,0.032299999999999995,2,3.3
0.362,0.04922,2,3.3
0.363,0.0215,2,3.3
0.364,-8.410000000000001e-05,2,3.3
0.365,0.00362,2,3.3
0.366,-0.0081,2,3.3
0.367,-0.0015300000000000001,2,3.3
0.368,-0.04902,2,3.3
0.369,-0.07289000000000001,2,3.3
0.37,-0.06587,2,3.3
0.371,-0.05603999999999999,2,3.3
0.372,-0.026860000000000002,2,3.3
0.373,-0.02425,2,3.3
0.374,-0.01011,2,3.3
0.375,-0.01171,2,3.3
0.376,-0.00621,2,3.3
0.377,0.06033,2,3.3
0.378,-0.03117,2,3.3
0.379,0.10061,2,3.3
0.38,-0.0065,2,3.3
0.381,-0.034480000000000004,2,3.3
0.382,0.12655,2,3.3
0.383,-0.0081,2,3.3
0.384,0.01007,2,3.3
0.385,-0.0052899999999999996,2,3.3
0.386,0.01748,2,3.3
0.387,-0.00605,2,3.3
0.388,-0.03147,2,3.3
0.389,-0.06396,2,3.3
0.39,0.05034,2,3.3
0.391,-0.04541,2,3.3
0.392,-0.023649999999999997,2,3.3
0.393,-0.06106,2,3.3
0.394,-0.02274,2,3.3
0.395,-0.00519,2,3.3
0.396,-0.01191,2,3.3
0.397,0.03375,2,3.3
0.398,0.02457,2,3.3
0.399,-0.02274,2,3.3
0.4,0.01039,2,3.3
0.401,-0.00605,2,3.3
0.402,0.00076,2,3.3
0.403,-0.039290000000000005,2,3.3
0.404,0.048409999999999995,2,3.3
0.405,-0.01542,2,3.3
0.406,0.018439999999999998,2,3.3
0.407,-0.039290000000000005,2,3.3
0.408,-0.0762,2,3.3
0.409,-0.06527,2,3.3
0.41,0.05018,2,3.3
0.411,0.04164,2,3.3
0.412,-0.09706,2,3.3
0.413,-0.03297,2,3.3
0.414,-0.0425,2,3.3
0.415,-0.01141,2,3.3
0.416,-0.013420000000000001,2,3.3
0.417,0.06678,2,3.3
0.418,0.05502,2,3.3
0.419,0.015380000000000001,2,3.3
0.42,-0.02104,2,3.3
0.421,-0.06466999999999999,2,3.3
0.422,0.019889999999999998,2,3.3
0.423,0.05034,2,3.3
0.424,-0.000681,2,3.3
0.425,0.01635,2,3.3
0.426,0.012969999999999999,2,3.3
0.427,-0.02415,2,3.3
0.428,-0.08653,2,3.3
0.429,-0.0427,2,3.3
0.43,-0.05845,2,3.3
0.431,0.00279,2,3.3
0.432,0.06758,2,3.3
0.433,-0.0424,2,3.3
0.434,-0.01502,2,3.3
0.435,-0.008499999999999999,2,3.3
0.436,-0.03007,2,3.3
0.437,0.03133,2,3.3
0.438,0.08788000000000001,2,3.3
0.439,0.06001,2,3.3
0.44,0.12317,2,3.3
0.441,-0.024050000000000002,2,3.3
0.442,0.0008830000000000001,2,3.3
0.443,0.10189999999999999,2,3.3
0.444,0.042929999999999996,2,3.3
0.445,-0.00148,2,3.3
0.446,0.00652,2,3.3
0.447,0.02602,2,3.3
0.448,-0.02134,2,3.3
0.449,-0.09054,2,3.3
0.45,-0.06557,2,3.3
0.451,-0.05995,2,3.3
0.452,-0.10027,2,3.3
0.453,-0.05745,2,3.3
0.454,-0.03257,2,3.3
0.455,-0.03217,2,3.3
0.456,-0.021840000000000002,2,3.3
0.457,-0.011609999999999999,2,3.3
0.458,0.052919999999999995,2,3.3
0.459,0.03745,2,3.3
0.46,0.13686,2,3.3
0.461,0.09787000000000001,2,3.3
0.462,-0.03568,2,3.3
0.463,0.0012000000000000001,2,3.3
0.464,-0.01502,2,3.3
0.465,-0.005599999999999999,2,3.3
0.466,0.0009060000000000001,2,3.3
0.467,0.01425,2,3.3
0.468,-0.01201,2,3.3
0.469,-0.009909999999999999,2,3.3
0.47,0.08547,2,3.3
0.471,-0.01863,2,3.3
0.472,-0.0028200000000000005,2,3.3
0.473,-0.059550000000000006,2,3.3
0.474,-0.00971,2,3.3
0.475,-0.05253,2,3.3
0.476,-0.00653,2,3.3
0.477,-0.01903,2,3.3
0.478,0.03745,2,3.3
0.479,0.07773000000000001,2,3.3
0.48,0.07789,2,3.3
0.481,-0.08553,2,3.3
0.482,-0.02385,2,3.3
0.483,0.03745,2,3.3
0.484,-0.02676,2,3.3
0.485,0.05614,2,3.3
0.486,-0.0087,2,3.3
0.487,0.019889999999999998,2,3.3
0.488,-0.008620000000000001,2,3.3
0.489,-0.057749999999999996,2,3.3
